observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters
Bacnorm		typeIDwt_ExpID4	0.00214162	205		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002592479	210		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00117225	215		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001420236	220		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001848552	225		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002209251	230		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001803462	235		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000608675	240		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001510411	245		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001690747	250		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00193873	255		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001713288	260		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002592484	265		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000789012	270		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002502308	275		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000608677	280		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002254339	285		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001307514	290		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001826016	295		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001104624	300		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001961267	305		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000315612	310		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001623114	315		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001871094	320		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001803473	325		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000428332	330		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001735838	335		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001961275	340		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001442768	345		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0006988389999999999	350		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001284964	355		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002682658	360		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002028896	365		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0010369860000000002	370		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0014653270000000002	375		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001532953	380		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001690755	385		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000766478	390		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001578025	395		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0016907570000000002	400		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002073989	405		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001262427	410		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0	415		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001510401	420		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001014447	425		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001037001	430		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00146531	435		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00232196	440		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001532946	445		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001239881	450		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001397682	455		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000879187	460		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001104629	465		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0007439310000000001	470		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00187109	475		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	6.759999999999999e-05	480		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000405785	485		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001690749	490		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000991912	495		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001239876	500		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000924276	505		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001104627	510		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001690747	515		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000270521	520		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001104629	525		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001284977	530		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001397692	535		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001217341	540		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00087919	545		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001217338	550		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001014451	555		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001149708	560		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0008341080000000001	565		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000405777	570		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0	575		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001826004	580		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001059537	585		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001735835	590		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00166821	595		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0	600		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00175838	605		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000586135	610		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001307509	615		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001871102	620		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001307514	625		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000631207	630		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0014878620000000002	635		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001600582	640		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001600574	645		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001758385	650		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000270523	655		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001578034	660		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00139769	665		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001194805	670		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000879192	675		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001127173	680		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000653763	685		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001262422	690		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0008340989999999999	695		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00164567	700		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000924284	705		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000247972	710		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001104624	715		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001532953	720		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000721394	725		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001239876	730		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0008341010000000001	735		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00069885	740		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001330053	745		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001217346	750		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00110463	755		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001352602	760		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0008566460000000001	765		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001284974	770		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001397694	775		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000202897	780		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0015554929999999998	785		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001465317	790		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001149718	795		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.000541048	800		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0016682	805		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001307517	810		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001352608	815		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001239889	820		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001284969	825		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0	830		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00155549	835		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0010369860000000002	840		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001014456	845		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001983816	850		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001600571	855		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001893634	860		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001375144	865		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001082073	870		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001487855	875		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002006349	880		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002028901	885		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001172262	890		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001803469	895		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002006359	900		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0008566410000000001	905		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001059538	910		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002231798	915		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001330061	920		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002569941	925		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00261503	930		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001194795	935		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001938728	940		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002096526	945		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002389602	950		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00184856	955		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001826011	960		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00245723	965		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001893647	970		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0016005770000000002	975		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002006363	980		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0015104060000000002	985		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0017583820000000002	990		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001465312	995		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002502301	1000		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.0016231179999999998	1005		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.003043357	1010		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002006349	1015		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.001916193	1020		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002817918	1025		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.003742202	1030		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.002592479	1035		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.003787283	1040		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.003899993	1045		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.003561856	1050		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.003606926	1055		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.003065897	1060		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.004125434	1065		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.004305784	1070		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.004756645	1075		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.004621392	1080		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.005320219	1085		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.005342776	1090		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.005771094	1095		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.006041622	1100		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.005928901	1105		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.006244512	1110		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.006244502	1115		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.006808091	1120		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.00800289	1125		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.007574561	1130		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.008183237	1135		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.008521386	1140		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.008386123	1145		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.01075318	1150		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.010730628	1155		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.011384395	1160		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.013232943999999998	1165		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.012263575	1170		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.013976867	1175		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.014630632	1180		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.015735254	1185		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.016321379	1190		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.01753872	1195		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.018620795	1200		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.020131195	1205		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.01988322	1210		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.022813855	1215		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.023805768	1220		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.025406342	1225		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.025654323	1230		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.027841015	1235		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.029576862	1240		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.030591306	1245		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.033567035	1250		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.034401133	1255		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.037286685	1260		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.039067611	1265		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.040916156	1270		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.042877422000000005	1275		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.044072231	1280		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.046191294	1285		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.048378001	1290		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.052435806	1295		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.054239282	1300		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.056516149	1305		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.057891291	1310		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.061949103	1315		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.064496499	1320		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.06672829200000001	1325		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.068847366	1330		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.07017741400000001	1335		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.074325398	1340		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.076737526	1345		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.078338097	1350		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.082576249	1355		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.084875677	1360		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.088392425	1365		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.090398793	1370		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.094546762	1375		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.09659821	1380		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.100295327	1385		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.102977974	1390		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.105976247	1395		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.108951944	1400		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.112401104	1405		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.114790703	1410		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.117721336	1415		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.121666393	1420		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.125386054	1425		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.127865826	1430		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.131608027	1435		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.135665833	1440		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.137559462	1445		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.142383732	1450		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.145787765	1455		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.148628227	1460		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.15268605400000002	1465		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.155797032	1470		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.158660034	1475		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.163191245	1480		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.166798168	1485		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.169818993	1490		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.17317794	1495		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.177799333	1500		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.181947308	1505		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.185373887	1510		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.189341521	1515		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.192880817	1520		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.196735728	1525		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.200590635	1530		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.204490632	1535		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.207917235	1540		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.212493515	1545		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.216596405	1550		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.220180785	1555		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.223156517	1560		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.228048412	1565		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.232083676	1570		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.234540897	1575		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.240717791	1580		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.245790049	1585		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.248901012	1590		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.253364592	1595		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.256678465	1600		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.258008524	1605		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.264230482	1610		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.26758945	1615		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.27277442	1620		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.276854753	1625		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.280574415	1630		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.283189448	1635		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.287269777	1640		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.289929895	1645		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.295002156	1650		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.299285364	1655		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.304673225	1660		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.308753586	1665		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.312585935	1670		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.316936806	1675		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.321107321	1680		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.32572872	1685		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.329583612	1690		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.33364142	1695		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.337113114	1700		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.34175702700000005	1705		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.34694198299999995	1710		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.352149513	1715		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.35611714	1720		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.360963968	1725		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.365630424	1730		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.369913676	1735		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.373655843	1740		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.379990542	1745		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.38409344	1750		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.388286473	1755		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.393741978	1760		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.399017081	1765		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.403142576	1770		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.409274347	1775		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.414684754	1780		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.417592804	1785		sd_Bacnorm
Bacnorm		typeIDwt_ExpID4	0.424243091	1790		sd_Bacnorm
