observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters
observable_CIS_au1		model1_data41	0.5133317487838592	90.0	scale1_CIS_dr90	sd_CIS_au
observable_CIS_au1		model1_data41	0.4728047665927251	90.0	scale1_CIS_dr90	sd_CIS_au
observable_CIS_au1		model1_data41	0.45263504064527205	90.0	scale1_CIS_dr90	sd_CIS_au
observable_CIS_au1		model1_data42	0.041597378968635065	90.0	scale1_CIS_dr90	sd_CIS_au
observable_CIS_au1		model1_data42	0.03776318192545832	90.0	scale1_CIS_dr90	sd_CIS_au
observable_CIS_au1		model1_data42	0.03897074960790769	90.0	scale1_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data38	0.7130654128776245	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data38	0.6044282321004407	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data38	0.5199566251952595	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data39	1.0	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data39	0.8502851290026714	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data39	0.9125216778166784	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data40	0.9491334436425699	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data40	0.5865996439871312	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data40	0.8737164744534329	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data41	0.5577560616550926	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data41	0.4038809935987763	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data41	0.5419819496814976	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data42	0.0362795383822883	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data42	0.045195001549106335	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CIS_au2		model1_data42	0.04101854558742906	90.0	scale2_CIS_dr90	sd_CIS_au
observable_CISRNA_foldA		model1_data3	1.0477656058480294	15.0	scale_CISRNA_foldA	sd_RNA_fold
observable_CISRNA_foldA		model1_data3	1.428928128663558	30.0	scale_CISRNA_foldA	sd_RNA_fold
observable_CISRNA_foldA		model1_data3	7.076946501708836	60.0	scale_CISRNA_foldA	sd_RNA_fold
observable_CISRNA_foldA		model1_data3	3.1118696915963455	120.0	scale_CISRNA_foldA	sd_RNA_fold
observable_CISRNA_foldA		model1_data3	2.5859018058620853	240.0	scale_CISRNA_foldA	sd_RNA_fold
observable_CISRNA_foldA		model1_data3	1.8900662332490097	360.0	scale_CISRNA_foldA	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	1.0566049338319916	15.0	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	1.4545436507936491	30.0	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	5.468274292217958	60.0	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	3.616502562719179	120.0	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldB		model1_data3	2.176099615558571	360.0	scale_CISRNA_foldB	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	1.0315555555555551	15.0	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	1.4069781931464185	30.0	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	3.645027322404375	60.0	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	2.386976744186044	120.0	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	2.2103950103950107	240.0	scale_CISRNA_foldC	sd_RNA_fold
observable_CISRNA_foldC		model1_data3	1.4733333333333318	360.0	scale_CISRNA_foldC	sd_RNA_fold
observable_pEpoR_au		model1_data1	0.004412398921832927	0.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.7008086253369271	5.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	1.0	10.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.6064690026954183	20.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.19084636118598367	40.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.1007870619946092	60.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.11094878706199457	80.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.06984636118598388	100.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.28301886792452824	120.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.13403773584905673	140.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.2395552560646901	160.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.05068194070080809	180.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.04001886792452807	220.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data1	0.08533153638814102	240.0	offset_pEpoR_long;scale_pEpoR_long	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.11508828250401272	0.0	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.3290529695024079	5.0	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.2664526484751207	10.0	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.2311396468699839	60.0	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data10	0.17656500802568206	120.0	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data11	0.04628975265017625	0.0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data11	1.0	10.0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data11	0.3639575971731449	60.0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data11	0.3674911660777384	120.0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data12	0.06325088339222573	0.0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data12	0.8975265017667848	10.0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data12	0.13780918727915198	60.0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data12	0.12438162544169618	120.0	offset_pEpoR_socs3oe;scale_pEpoR_socs3oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.03522167487684748	0.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	1.0	5.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.5172413793103446	10.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.31773399014778336	30.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data13	0.1440886699507388	60.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.02463054187192141	0.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.4236453201970445	5.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.4359605911330055	10.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.1608374384236454	30.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data14	0.0753694581280795	60.0	offset_pEpoR_shp1oe;scale_pEpoR_shp1oe	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data15	1.0	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data15	0.6717827626918532	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data15	0.9161747343565514	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data16	0.6599763872491139	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data16	0.7851239669421494	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data16	0.6953955135773322	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data17	0.5997638724911448	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data17	0.8063754427390797	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data17	0.33530106257379	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data18	0.13105076741440366	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data18	0.2703659976387248	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data18	0.1794569067296341	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data19	0.05218417945690733	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data19	0.040023612750885916	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data19	0.03683589138134626	7.0	offset_pEpoR_dr7;scale_pEpoR_dr7	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data20	0.7441860465116271	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data20	0.4717607973421926	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data20	0.787375415282393	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data21	0.6578073089701001	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data21	0.6976744186046513	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data21	0.7408637873754147	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data22	0.7176079734219277	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data22	0.6877076411960127	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data22	0.7176079734219277	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data23	0.6079734219269102	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data23	0.6578073089701001	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data23	1.0	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data24	0.3421926910299004	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data24	0.48172757475083	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data24	0.634551495016611	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data25	0.12126245847176073	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data25	0.1033222591362126	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data25	0.2465116279069769	30.0	offset_pEpoR_dr30;scale_pEpoR_dr30	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.03308679245283048	0.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.8641509433962261	5.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.8415094339622645	10.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.12696226415094333	30.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.12548679245283018	60.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.053000000000000116	90.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.15866037735849078	120.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.09990566037735736	150.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data4	0.07912830188679236	180.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.01129811320754728	0.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	1.0	5.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.7886792452830186	10.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.3283132075471697	30.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.12355471698113213	60.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.17725283018867938	90.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.19284528301886786	120.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.17083018867924515	150.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data5	0.13583396226415098	180.0	offset_pEpoR_actd;scale_pEpoR_actd	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.3097345132743364	0.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.026991150442478115	0.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.21091445427728586	0.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.4239646017699117	1.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.91150442477876	1.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.6836238938053095	2.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.9985250737463128	3.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.7687109144542768	4.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	1.0	5.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.5237212389380529	6.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.4174041297935105	7.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.9066091445427732	9.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.19911504424778773	10.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.5134513274336289	12.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.3392330383480822	13.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.7760457227138644	15.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.9513274336283176	16.5	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.2831312684365783	18.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.1666666666666665	20.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.21711651917404148	22.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.12050147492625365	25.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.14348230088495592	28.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.08453244837758157	31.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.0801120943952796	35.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.0977536873156347	40.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.1215884955752212	45.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
observable_pEpoR_au		model1_data6	0.06949999999999938	50.0	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au
