Epo_degradation_BaF3,k_exp_hetero,k_exp_homo,k_imp_hetero,k_imp_homo,k_phos,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel,f_trace,Start_guess
-0.6344741332566725,-0.19411090422020782,0.10632471582401032,-0.03491230488406255,-0.094153588624369,2.965313348492951,1.8691651312395425,1.7575573038616472,1.2978773190118993,249.46658087380075,1
-0.8415877020214356,-1.0520201538850154,-0.9640439944467378,-0.9442217951891199,-0.9422567763491784,2.2850872639087956,1.863349239798028,1.7553258714690805,1.2961393470538916,249.0948083283343,1
-0.8148440242658319,-1.0639201433763021,-0.847620135646916,-0.8466050009203989,-0.7774774762827983,2.89007801051571,1.8518103393573304,1.749935567354116,1.2920007004911935,247.97134080268268,1
-0.820170593981898,-1.0212634219830332,-0.3874140853684112,-0.47269746449901107,-0.3576468220926248,3.936015626545907,1.8110910003415817,1.7315399900573714,1.2738685567930828,245.01462935276675,1
-1.2959813919775636,-1.4207858506287487,-0.33599686200587586,-0.8701423530739552,-0.8318733814867421,3.6059471966743817,1.7442402948972564,1.685674900898431,1.2154456739835096,236.16611762029018,1
-2.1757935664417,-2.1220541574392424,-1.1284480684985823,-1.462950280673557,-1.4338750199851131,3.062292024625892,1.4283572536720035,1.4951380993439092,1.0568612873556626,217.9029718928259,1
-2.2468725129008007,-1.4844671755708365,-1.1945853913896651,-1.361230787204043,-1.7219527104132897,3.537836086944936,1.18299074762827,1.2773158199529542,0.9825781774102071,202.29820025318764,1
-2.170596415866119,-1.7669853419059787,-0.8655034620336034,-1.5353405431880474,-1.1642763495524378,3.8767154059635907,1.15056363662128,1.0652485891576329,0.7631137028140401,187.9365594519015,1
-2.156797841503473,-2.0323407234876383,-0.8266488265976455,-1.3888854120069578,-1.0472640994132774,3.9517815052988543,1.1040763031139798,1.019544255171995,0.7448059490991138,182.4499674767699,1
-1.8579379625956958,-1.137613282707926,-0.8960911998122836,-1.33549283890349,0.05956642805420698,4.265780830503955,1.1509029073436257,1.155074165031667,0.4189746104941992,169.95865105249814,1
-1.7480518067674575,-1.141227066948191,-0.6557449008824248,-1.3525973741966981,0.2632912445815293,4.281433672267508,1.0370997126191632,1.0114333344912312,0.3880659609161335,161.38987563125607,1
-1.6307995042868313,-0.9565276178608155,-0.7165843712738295,-1.556169015014134,0.4912140033261482,4.245230562267133,0.9207867024853069,0.8574172854418172,0.47927358763708966,155.1049616656768,1
-1.6928705778373214,-1.1358088073701356,-0.5474811556012698,-1.4670117883462712,0.5391019892609072,4.236206593932669,0.9711245938083408,0.8211950937420667,0.451537713150016,154.6652711517487,1
-1.6678108090323398,-0.4494646034053513,-0.023364764712797248,-1.4724717897540613,0.8121220601186236,4.187045076351679,0.9621214148008381,0.6943397566041938,0.48911707796752923,151.5442365107157,1
-1.6530630964756774,-0.5899414931270911,0.01615359703094698,-1.536644722791542,0.9538620727117575,4.14782077047819,0.96239601330248,0.6683072098211813,0.5242654746085258,150.13802329319535,1
-1.6603429111790404,-0.7564366329036178,0.018620902008715214,-1.53473522021489,0.9806638109153363,4.141886472036688,0.9741104884107704,0.657746039582943,0.5226112594455807,150.0391195479966,1
-1.6478062096867176,-0.762521806302454,0.07546285231085115,-1.5756053554761298,1.2098544963554663,4.11777992798446,0.9721964611953505,0.6581616536013639,0.5701619422932798,149.57709971304124,1
-1.6482218616569608,-0.763953628659022,0.08659349013894223,-1.5769163731884044,1.4873362311896439,4.114350155125324,0.9757310655008558,0.6594669254697303,0.5746424434674852,149.54320158635574,1
-1.6485258301179304,-0.7652672243807115,0.08117180245682794,-1.5769291246538044,1.8320865671081088,4.113841482768599,0.9764245667032178,0.658856223273787,0.5745363667540682,149.5294100094729,1
-1.6486049570865575,-0.7656869136237449,0.07918806938008624,-1.5769010929919398,2.2044916188131864,4.1137745282714935,0.9765827541280522,0.658696371389605,0.5744828877001438,149.5231801755846,1
-1.6486312317957292,-0.7658311179101869,0.07847117867529105,-1.5768907971330233,2.605375684688428,4.11375518243024,0.9766355981645862,0.6586434997634963,0.5744647686253579,149.5205305603098,1
-1.6486374949650344,-0.765865556817802,0.07829867956425343,-1.5768883612077975,3.0235928844141173,4.113750567035206,0.9766482529709759,0.6586309120358087,0.5744604686268481,149.51947435256758,1
-1.6486387253535193,-0.7658722882976331,0.0782646012762088,-1.5768879033048118,3.451040889323506,4.113749625713863,0.97665076519321,0.6586284449595049,0.5744596372459813,149.51907096898947,1
-1.6486389280182892,-0.7658733916950236,0.07825898051930347,-1.576887830994173,3.882631739074688,4.113749465192967,0.9766511824271655,0.6586280393095264,0.5744595020789259,149.5189202651078,1
-1.6486389581029246,-0.7658735549532604,0.07825814612625266,-1.576887820581418,4.315901065885937,4.113749440792633,0.9766512446955519,0.6586279791663959,0.5744594821822699,149.51886449311078,1
-1.6486389623444098,-0.7658735779191308,0.07825802893392347,-1.5768878191590963,4.749813878205728,4.113749437265726,0.9766512535067751,0.6586279706913405,0.5744594793960502,149.5188439297693,1
-1.648638962673274,-0.7658735797105556,0.07825801950853963,-1.5768878190291973,4.999749813878205,4.113749437031238,0.9766512541817061,0.6586279700338145,0.5744594791741469,149.51883868782915,1
-1.6486389626734501,-0.7658735797115552,0.07825801950349286,-1.576887819029127,4.9999997498138775,4.1137494370311165,0.9766512541820634,0.658627970033459,0.5744594791740278,149.51883868395444,1
-1.64863896267345,-0.765873579711554,0.07825801950349712,-1.5768878190291271,4.999999874781845,4.1137494370311165,0.9766512541820629,0.6586279700334596,0.574459479174028,149.51883868394316,1
-1.6486389626734497,-0.7658735797115529,0.07825801950350157,-1.5768878190291273,4.999999906055079,4.1137494370311165,0.9766512541820623,0.6586279700334602,0.5744594791740281,149.51883868393912,1
-1.648638962673449,-0.7658735797115499,0.07825801950351334,-1.5768878190291278,4.999999952980566,4.113749437031117,0.976651254182061,0.6586279700334617,0.5744594791740284,149.5188386839177,1
-1.648638962673449,-0.7658735797115499,0.07825801950351334,-1.5768878190291278,4.999999952980566,4.113749437031117,0.976651254182061,0.6586279700334617,0.5744594791740284,149.5188386839177,1
-2.6666666666666665,4.666666666666666,3.333333333333334,-2.6666666666666665,4.666666666666666,4.666666666666666,3.333333333333334,3.333333333333334,-1.3333333333333335,569200.9297770098,2
-2.5747106859324975,4.407219481571721,1.6683333333333343,-2.7061353120650065,4.407160083374315,4.620480133472999,2.2831643976465337,2.283197091224952,-1.160835891522162,251597.93047702726,2
-2.5575652805907665,4.267719366733074,1.6516751703850865,-2.717718514115989,4.267351529891405,4.606848778900477,1.9850894918036297,1.9913021396407227,-0.944569150903383,92655.66899349583,2
-2.5422564172244337,1.3745907014362841,1.6358831567498122,-2.725085647229904,1.1831348827362564,4.595759699120496,0.8374807472920638,1.253552842109316,-0.836760630841932,55828.74934235195,2
-2.5379110450645825,1.2550077738853207,1.6288167662931983,-2.7285175209623884,1.1798892071797593,4.588825345940041,1.0381820798842205,1.4278177947556354,-0.6201211039447448,20628.24803115609,2
-2.527837524987476,0.7647854057434527,1.6129251731636003,-2.7339644915718044,1.1727453722393988,4.575442557301454,1.2187967882421042,1.5596572074091004,-0.4039970600802436,7689.541557228498,2
-2.5247005983012887,0.7399528452451533,1.6063035786869324,-2.7370991946271563,1.1694568105848366,4.56857563917371,1.358634791557384,1.6372050517456416,-0.18756575248500573,2938.7793520645982,2
-2.516814413135959,0.6536578615833851,1.5912247386296259,-2.7429245471249497,1.1624176888459192,4.554826379687848,1.430442820650531,1.6562288334548845,0.027966511683700207,1197.6608389519397,2
-2.511736595823527,0.6448376305682806,1.5750176167880054,-2.750931895814119,1.1543393102092785,4.537812656694982,1.4476475631372454,1.6596103907315978,0.24219006498990592,562.3729693664861,2
-2.499441773404534,0.6159886384468429,1.531136673960564,-2.7726153801492517,1.1307409727535411,4.493170741313795,1.448613599755468,1.6598713691595277,0.45146937769339107,333.3356923427332,2
-2.4843316070327655,0.666154312957604,1.4264022771999738,-2.841404996877357,1.0641701997337794,4.381481422136351,1.4456070057159687,1.647244340870995,0.6190854155537121,259.9700661030574,2
-2.491479465078541,0.99201962012589,1.0058418984928688,-3.2405399590070982,0.696405405872556,3.938656376945548,1.440618461709998,1.6166123513203674,0.6784928939655226,239.83265492743027,2
-2.4150672748215567,0.8095015638461565,0.9893251220844516,-3.0775550293952794,0.7772746162921493,3.832370642048369,1.451564023197354,1.6168819248462116,0.8460742290275304,222.7893855359622,2
-2.349045359162125,0.6189836629896036,0.7965714425003904,-2.8246010199520244,0.642081198495891,3.74227369867857,1.456650600222935,1.6044856118922126,0.95805433129113,218.32995854743268,2
-2.2904745648313862,0.5983549759419631,0.10483185845352938,-2.4923421764969484,0.4044675837149049,3.608119433291019,1.4627166676260246,1.5712311892472561,0.982035659246999,215.26347942406233,2
-2.23820803657075,2.923190531568469,-0.45849081631852684,-2.0595956600766154,0.2952614499449509,3.4824371488549923,1.4581189093800389,1.4777011366253274,0.9160453866835391,207.5515707935725,2
-2.314464033241742,4.997923190531568,-0.6526229494711412,-1.6413485666148109,0.14575532148726558,3.684444174451769,1.3942765314620107,1.3660071539875678,0.8067372980408037,197.1343709217984,2
-2.305121489032115,4.943252040034817,-0.5501956399755867,-1.0931455844262246,0.8754768801439188,4.10482968632584,1.3083713628570708,1.1866798660187865,0.5827663896328339,187.36118147751424,2
-2.1573942693143744,4.828078708572928,0.48093070005465854,-0.8790655794236238,1.5354570873325915,4.209735013883358,1.2674530916432665,1.1102363133473756,0.42928636570202083,177.36419943774,2
-1.9930350692015297,4.743119995915077,0.5798979379310413,-1.1072892804841084,1.63507392955098,4.085376728434918,1.2170166747331757,1.0042554852709218,0.34882485113309364,168.4590030571278,2
-1.7961092998352286,4.715465172702741,0.27213060090491,-1.3392993118517225,1.3851720603286621,4.092323972673976,1.1108106305606362,0.8084720978153432,0.34802045669316517,158.54089084954083,2
-1.702758197661331,4.679517769480548,0.17394387946730855,-1.4724692812796514,1.4548121026200742,4.119191967834019,1.0160580825111007,0.6659015534043442,0.44100736509006083,152.07513750293694,2
-1.6421974164304791,4.606053019411721,0.14645187931895487,-1.56525803603196,1.6035615879180876,4.12148168702189,0.947927021452087,0.6605349331450749,0.5561744911933173,149.76079924060622,2
-1.6239076609016174,4.6409181034908205,0.08835433840193876,-1.5831214606560007,1.8196145179489518,4.1320053338802785,0.9358017862355767,0.6904177633243469,0.5821263833077913,149.6002694667234,2
-1.6188561067934404,4.803659199805101,0.06855710819593154,-1.5877349130510283,2.1521764914608985,4.135692619756072,0.9310941691450951,0.6957334098333773,0.5847036973224621,149.5913563832425,2
-1.6185683888213371,4.908051554569662,0.06641564073890781,-1.5880059517426792,2.5424908937688686,4.135932016487803,0.9308539214933043,0.6959725664645199,0.5847899465316653,149.58922306997903,2
-1.618571620628263,4.975333973421284,0.06616289062410358,-1.5880068946847403,2.9551240013076554,4.135929626900644,0.9308658983103443,0.6959597889334876,0.5847867549991,149.58835874840616,2
-1.6185727867318058,4.991160946771437,0.06611249850877464,-1.5880069006711535,3.379831782445114,4.1359283105609155,0.9308690982699523,0.695956522538016,0.5847859460300395,149.58802422378477,2
-1.618572991936113,4.998275527811099,0.06610370056833638,-1.5880069044347098,3.810249906241398,4.135928071728096,0.9308696632175038,0.6959559515325371,0.5847858066040509,149.58789843958158,2
-1.6185730234707385,4.999123305836571,0.06610235088679835,-1.5880069053739843,4.243048094114048,4.135928034381524,0.9308697504109643,0.6959558640290275,0.5847857854267984,149.58785177505172,2
-1.6185730279749664,4.999829404169029,0.06610215745771279,-1.5880069054018926,4.676761888343613,4.13592802913862,0.930869762782585,0.6959558515798422,0.5847857824241585,149.5878345514657,2
-1.618573028423132,4.999889279636616,0.06610213812556631,-1.5880069053864256,4.9996767618883435,4.1359280286489115,0.9308697640003013,0.6959558503271014,0.5847857821234453,149.58782928573504,2
-1.6185730283840711,4.999889337664567,0.06610213907412037,-1.5880069053974475,4.999838219325116,4.135928028692455,0.9308697639154742,0.6959558504239477,0.584785782144206,149.58782928397375,2
-1.61857302832536,4.999889394607996,0.06610214050123862,-1.5880069054139803,4.99991902877222,4.135928028757927,0.9308697637879217,0.6959558505695457,0.5847857821754227,149.5878292830941,2
-1.6185730282351536,4.999889462725313,0.06610214269465646,-1.5880069054393646,4.999959473900496,4.135928028858535,0.9308697635919169,0.6959558507932667,0.5847857822233921,149.5878292826603,2
-1.6185730280930735,4.9998895599612325,0.06610214614977895,-1.5880069054793375,4.999979716687198,4.135928029017004,0.9308697632831849,0.695955851145648,0.5847857822989497,149.58782928241243,2
-1.6185730280856894,4.9998895648447945,0.06610214632935048,-1.5880069054814148,4.999980033297034,4.13592802902524,0.9308697632671397,0.6959558511639616,0.5847857823028766,149.58782928239665,2
-1.6185730280856894,4.9998895648447945,0.06610214632935048,-1.5880069054814148,4.999980033297034,4.13592802902524,0.9308697632671397,0.6959558511639616,0.5847857823028766,149.58782928239665,2
-4.666666666666667,0.6666666666666661,-4.0,2.0,2.666666666666666,4.0,0.0,0.6666666666666661,-0.6666666666666661,183195.37989587232,3
-4.345203842975255,0.6752724675950923,-3.527142615436855,1.6259195905484791,0.8719646353812829,3.8034328215175246,0.2162434251029528,0.8762349122942563,-0.4590852349223133,66814.99193732993,3
-3.522224656162068,0.6608724279709479,-3.4506872302508342,1.5789086509181283,0.852610913803576,3.7714043240976034,0.43297100982329706,1.0839937127762802,-0.24409064005753506,24659.137062637892,3
-0.3776167210368029,0.6770773494467828,-3.4214614867961997,1.5312554210357483,0.8283508507892346,3.7687917218019695,0.5397576119013686,1.1832932900647537,-0.13787364047402378,11760.791959862743,3
-0.3944813237026933,0.6170169797143745,-3.3897742389424743,1.2477613746184373,0.8159978047895006,3.751845213637836,0.7562286554559231,1.3824463258321844,0.07880268335131255,4424.094232087476,3
-0.4631289129915501,0.14024513958974927,-3.324556928835922,1.2143679294872471,0.8056814659607648,3.6749450966287287,0.9719557792185082,1.5582698352767914,0.2940330940448943,1738.375423291112,3
-0.47893766263608395,0.13303783623805568,-3.3131323525922496,1.2014212546841578,0.799182341985896,3.6493406068575234,1.1855923020370254,1.6877390109253185,0.5085365715953778,763.389398308117,3
-0.5170026465842064,0.11869214597234813,-3.2877583254194183,1.1744801416831632,0.7841804063979787,3.5837957658477353,1.3934390409327144,1.746761426674383,0.7185628388448349,415.43763019188,3
-0.5069689579290093,0.09526820686653803,-3.3052797702511656,1.1584209665995973,0.7608402536867457,3.52537205230667,1.5866308619339147,1.7579355588852532,0.9183504311374049,296.56516925797126,3
-0.5094626365726208,0.06662198270215597,-3.328096190170891,1.12964023608088,0.7222767112273389,3.377202175374294,1.7454987732029505,1.7583133548841325,1.0938634840917871,260.2804698099952,3
-0.46439614585606637,0.04273909367107463,-3.3973899024221055,1.0896761047513583,0.6620749358224136,3.1682537461538414,1.838960052301876,1.7585668868080575,1.2191829569522579,251.75432924067297,3
-0.45719121115293593,0.04405080348399214,-3.422184445925395,1.05485620629285,0.6223360425973675,2.8007875410230114,1.8700910915547306,1.7586608317206602,1.2839124777592419,250.19306986266952,3
-0.4227263084342577,0.04723426358899395,-3.439287451833431,1.0375774545782521,0.6073092039831894,2.4239302388214075,1.8724518654878415,1.7587133891142241,1.2968904382421145,249.90691148422297,3
-0.42479572930044707,0.051919141670431004,-3.401601849286049,1.0327936640525726,0.6078275214992823,1.9773578192170909,1.872659191976955,1.7587188996882588,1.2987753226318162,249.80365433110484,3
-0.41261171564801397,0.052780352841229075,-3.3817147245772246,1.0244967410244243,0.6043991549071894,1.5503545110300883,1.8726607525218375,1.7587203439827146,1.2988544972018101,249.7670423766777,3
-0.41248471048040913,0.053754483420066834,-3.348702437913064,1.0171158172812638,0.6025746434697596,1.1151240444774835,1.8726607354909097,1.7587203728830636,1.2988621448065956,249.75371244742695,3
-0.40540452243065117,0.053599628298924486,-3.333891573334593,1.0104706673684036,0.5995236393205507,0.6875257407969184,1.8726609929407814,1.7587205529616559,1.2988635202891314,249.74883331467205,3
-0.401936315902074,0.053675906593688226,-3.3115532507198644,1.0031323799846252,0.5967388550597317,0.2570550197881051,1.872661014123501,1.7587205646626694,1.2988636037451406,249.74704019861716,3
-0.3959985069875066,0.053382137977522844,-3.301697939215832,0.9978552681150998,0.5941432181135917,-0.1711728761527218,1.8726610439072198,1.758720583549584,1.298863628489135,249.74638109399575,3
-0.39059595221229515,0.05318305177820661,-3.286480789649608,0.9912233444266197,0.5911826565116585,-0.5996895135719877,1.8726610462976019,1.7587205847939507,1.2988636249169752,249.74613859105497,3
-0.38468080229021195,0.05285247426587657,-3.279751010157471,0.9866641922199141,0.5887845613651154,-1.027947182316968,1.8726610493381897,1.7587205866513176,1.2988636241946785,249.74604938132745,3
-0.37784365842558026,0.05251665075002794,-3.269099296743636,0.9805132138603665,0.5857213121224754,-1.4551555021566984,1.8726610495709293,1.7587205867672362,1.2988636235351891,249.74601655442385,3
-0.37126945347159473,0.05213937380329622,-3.264330080548095,0.9761199420776002,0.583257272616935,-1.8828190484978982,1.8726610498719678,1.7587205869454554,1.2988636232812514,249.74600447545237,3
-0.36267058498250526,0.05168177221278215,-3.2566798560573873,0.9699043070003712,0.5798741666869428,-2.3083914622098036,1.8726610498938092,1.7587205869554212,1.2988636231912452,249.74600003061445,3
-0.3542435596612102,0.05120146703394559,-3.2531597790706965,0.9649029196695641,0.5769063660279518,-2.7342819519260946,1.8726610499229928,1.7587205869719795,1.2988636231461215,249.74599839487857,3
-0.34200509362946424,0.05054935503639004,-3.2474993297371313,0.9573741310380938,0.5724966439193734,-3.1563593339888283,1.872661049924931,1.7587205869726779,1.2988636231329045,249.745997792938,3
-0.32795361443052923,0.04977245591961478,-3.244720106190341,0.9496593772290998,0.5677019432330837,-3.576774623448557,1.8726610499276475,1.7587205869740936,1.2988636231253587,249.74599757139188,3
-0.3033032565756172,0.048498938056215045,-3.2402343301965506,0.935931465492797,0.5592206824293131,-3.9867724059815064,1.87266104992783,1.7587205869741167,1.2988636231230886,249.74599748985645,3
-0.25615610680924833,0.04618971900615341,-3.2373974558173106,0.9100577839327846,0.5429718248738279,-4.374943363807143,1.8726610499281142,1.7587205869742413,1.2988636231216726,249.74599745984176,3
-0.029574201389783117,0.0364523922366429,-3.2307690655924524,0.7750703042795892,0.4603658587692654,-4.589130467787831,1.8726610499286391,1.7587205869744775,1.2988636231202262,249.74599744878805,3
0.433288048381959,0.008764754899951734,-3.220084619742217,0.36740374012589705,0.2492244811558425,-4.389570539298699,1.8726610499296366,1.7587205869747158,1.2988636231180435,249.74599744590842,3
0.4369051963708284,0.00836502280351149,-3.2184403938725157,0.36626570293216304,0.24833986705950178,-4.8200370784244315,1.8726610499278753,1.7587205869740605,1.2988636231205373,249.74599744365318,3
3.333333333333334,-0.6666666666666661,-2.6666666666666665,4.666666666666666,-4.0,-4.666666666666667,0.6666666666666661,4.0,2.0,2355.7899318245863,4
3.081112550191977,-0.5400936867602671,-2.374404743281282,4.603425750114645,-3.8272595221854364,-4.603425750086028,0.7092139478157503,3.5005,1.1893811767361118,1954.4486168649555,4
3.021802477872283,-0.51797608415101,-2.310650735712966,4.586934388106485,-3.784135731986392,-4.586934388066695,0.761196237752171,2.2794955079137575,1.2095947796100315,1550.1460638041087,4
2.710706019396088,-0.4088037655333198,-1.9823504513922692,4.497974918948431,-3.554300366449994,-4.4979749188350775,0.8691059964478122,1.1614318415021858,1.2444600821830523,1113.465465365218,4
2.4960026929385357,-0.35612949963940793,-1.7810628257714136,4.4234328026017815,-3.37740753395665,-4.423432802353643,1.0840964684362777,1.3645916704826107,1.2915363585486466,541.4562850173787,4
0.23248437180830317,-0.09975793703714464,-0.32802793067516745,-1.246784717832278,0.18586094668603437,1.246785331205957,1.2954719137435564,1.5462186286849924,1.2979979899965357,340.0243765993974,4
-0.018198568333227638,-0.0887910035524635,-0.2880045649998655,-1.180143466414392,0.15507519033076778,1.1615084053588602,1.4973452263538138,1.681652446911484,1.2987078764812723,273.5058388129119,4
-0.44886686916505736,-0.0195916991120495,-0.023823847360818773,-0.9360227637352732,-0.5613473321808296,0.9219044641295171,1.6758738339985149,1.7464139893037505,1.298717772692706,254.28876381019703,4
-0.404355616584993,-0.024132160540549563,-0.008302093940916619,-0.9145489336573364,-0.5226752651925017,1.2398499468522997,1.8051051490833394,1.7582766686072158,1.2987490345641266,250.15290319805754,4
-0.4530707377372342,-0.07118698376078772,0.04482089341059507,-0.8795697578803207,-0.4428186463746978,1.5843836928743984,1.8626761858867462,1.7585230005638408,1.2986362410432206,249.70916567251405,4
-0.4316260934693096,-0.11686728716892161,0.053658478402457244,-0.8646753584352055,-0.42090189244438714,2.0493247378808315,1.8710836257328225,1.7582631946807745,1.298313909495948,249.62798380657014,4
